Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER
3,1675125967480,31/01/2023 00:46:07,1675125967235,-5,30/01/2023 19:46:07,92237,23,task-gkan,,26796654,BLIND,7955558,,complete,,63d86443ac15d74a2a0a1d52,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,2560x1440,2560x1304,,Audio Check,10,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2983.199999988079,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1675125968810,31/01/2023 00:46:08,1675125968703,-5,30/01/2023 19:46:08,92237,23,task-gkan,,26796654,BLIND,7955558,,complete,,63d86443ac15d74a2a0a1d52,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,2560x1440,2560x1304,,Audio Check,10,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,4449.599999964237,,,cura,1,1,0,0,,,,,,Audio Check,cura
5,1675125970834,31/01/2023 00:46:10,1675125970715,-5,30/01/2023 19:46:10,92237,23,task-gkan,,26796654,BLIND,7955558,,complete,,63d86443ac15d74a2a0a1d52,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,2560x1440,2560x1304,,Audio Check,10,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2008.9000000357628,,,,,0,1,0,,,,,,Audio Check,cura
6,1675125970991,31/01/2023 00:46:10,1675125970717,-5,30/01/2023 19:46:10,92237,23,task-gkan,,26796654,BLIND,7955558,,complete,,63d86443ac15d74a2a0a1d52,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,2560x1440,2560x1304,,Audio Check,10,Block 3-A,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,23866,,,,,0,1,0,,,,,,,
1,1675998970004,10/02/2023 03:16:10,1675998968434,-8,09/02/2023 19:16:08,92237,23,task-gkan,,27097604,BLIND,8052883,,complete,,63e5b692eae9489f97056716,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1728x1117,1728x893,,Audio Check,10,Block 9-A,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1675999004298,10/02/2023 03:16:44,1675999002799,-8,09/02/2023 19:16:42,92237,23,task-gkan,,27097604,BLIND,8052883,,complete,,63e5b692eae9489f97056716,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1728x1117,1728x893,,Audio Check,10,Block 9-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,34342.40000000596,,,,,0,1,0,,,,,,Instructions,
3,1675999005772,10/02/2023 03:16:45,1675999004259,-8,09/02/2023 19:16:44,92237,23,task-gkan,,27097604,BLIND,8052883,,complete,,63e5b692eae9489f97056716,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1728x1117,1728x893,,Audio Check,10,Block 9-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1456,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1675999010228,10/02/2023 03:16:50,1675999008743,-8,09/02/2023 19:16:48,92237,23,task-gkan,,27097604,BLIND,8052883,,complete,,63e5b692eae9489f97056716,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1728x1117,1728x893,,Audio Check,10,Block 9-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,5940.5,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1675999013164,10/02/2023 03:16:53,1675999011660,-8,09/02/2023 19:16:51,92237,23,task-gkan,,27097604,BLIND,8052883,,complete,,63e5b692eae9489f97056716,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1728x1117,1728x893,,Audio Check,10,Block 9-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,8857.09999999404,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Audio Check,cura
6,1675999014441,10/02/2023 03:16:54,1675999012924,-8,09/02/2023 19:16:52,92237,23,task-gkan,,27097604,BLIND,8052883,,complete,,63e5b692eae9489f97056716,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1728x1117,1728x893,,Audio Check,10,Block 9-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,10121.5,,,cura,1,1,0,0,,,,,,Audio Check,cura
7,1675999017584,10/02/2023 03:16:57,1675999016092,-8,09/02/2023 19:16:56,92237,23,task-gkan,,27097604,BLIND,8052883,,complete,,63e5b692eae9489f97056716,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1728x1117,1728x893,,Audio Check,10,Block 9-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,3164.699999988079,,,,,0,1,0,,,,,,Audio Check,cura
8,1675999017771,10/02/2023 03:16:57,1675999016095,-8,09/02/2023 19:16:56,92237,23,task-gkan,,27097604,BLIND,8052883,,complete,,63e5b692eae9489f97056716,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1728x1117,1728x893,,Audio Check,10,Block 9-A,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,47661,,,,,0,1,0,,,,,,,
1,1675145577848,31/01/2023 06:12:57,1675145578890,-8,30/01/2023 22:12:58,92237,23,task-gkan,,26799514,BLIND,7957042,,complete,,63d8b05258c772218f07fc35,mobile,Google Pixel 3a,Android 12,Chrome 109.0.0.0,808x393,760x261,,Audio Check,10,Block 8-A,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1675145707069,31/01/2023 06:15:07,1675145708153,-8,30/01/2023 22:15:08,92237,23,task-gkan,,26799514,BLIND,7957042,,complete,,63d8b05258c772218f07fc35,mobile,Google Pixel 3a,Android 12,Chrome 109.0.0.0,393x808,393x628,,Audio Check,10,Block 8-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,129137.29999999702,,,,,0,1,0,,,,,,Instructions,
3,1675145712028,31/01/2023 06:15:12,1675145713117,-8,30/01/2023 22:15:13,92237,23,task-gkan,,26799514,BLIND,7957042,,complete,,63d8b05258c772218f07fc35,mobile,Google Pixel 3a,Android 12,Chrome 109.0.0.0,808x393,760x261,,Audio Check,10,Block 8-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2890,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1675145713805,31/01/2023 06:15:13,1675145714916,-8,30/01/2023 22:15:14,92237,23,task-gkan,,26799514,BLIND,7957042,,complete,,63d8b05258c772218f07fc35,mobile,Google Pixel 3a,Android 12,Chrome 109.0.0.0,808x393,760x261,,Audio Check,10,Block 8-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,4689.20000000298,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1675145715198,31/01/2023 06:15:15,1675145716325,-8,30/01/2023 22:15:16,92237,23,task-gkan,,26799514,BLIND,7957042,,complete,,63d8b05258c772218f07fc35,mobile,Google Pixel 3a,Android 12,Chrome 109.0.0.0,808x393,760x261,,Audio Check,10,Block 8-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,6095.80000000447,,,cura,1,1,0,0,,,,,,Audio Check,cura
6,1675145717862,31/01/2023 06:15:17,1675145718968,-8,30/01/2023 22:15:18,92237,23,task-gkan,,26799514,BLIND,7957042,,complete,,63d8b05258c772218f07fc35,mobile,Google Pixel 3a,Android 12,Chrome 109.0.0.0,808x393,760x261,,Audio Check,10,Block 8-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2626.5,,,,,0,1,0,,,,,,Audio Check,cura
7,1675145718284,31/01/2023 06:15:18,1675145718973,-8,30/01/2023 22:15:18,92237,23,task-gkan,,26799514,BLIND,7957042,,complete,,63d8b05258c772218f07fc35,mobile,Google Pixel 3a,Android 12,Chrome 109.0.0.0,808x393,760x261,,Audio Check,10,Block 8-A,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,140083,,,,,0,1,0,,,,,,,
1,1675130638961,31/01/2023 02:03:58,1675130639286,-6,30/01/2023 20:03:59,92237,23,task-gkan,,26797511,BLIND,7956159,,complete,,63d8759964872692a073bdb9,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1337,,Audio Check,10,Block 0-A,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1675130678133,31/01/2023 02:04:38,1675130678479,-6,30/01/2023 20:04:38,92237,23,task-gkan,,26797511,BLIND,7956159,,complete,,63d8759964872692a073bdb9,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1337,,Audio Check,10,Block 0-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,39165.5,,,,,0,1,0,,,,,,Instructions,
3,1675130679768,31/01/2023 02:04:39,1675130680110,-6,30/01/2023 20:04:40,92237,23,task-gkan,,26797511,BLIND,7956159,,complete,,63d8759964872692a073bdb9,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1337,,Audio Check,10,Block 0-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1624.2999999970198,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1675130682572,31/01/2023 02:04:42,1675130682920,-6,30/01/2023 20:04:42,92237,23,task-gkan,,26797511,BLIND,7956159,,complete,,63d8759964872692a073bdb9,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1337,,Audio Check,10,Block 0-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,4434,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1675130683571,31/01/2023 02:04:43,1675130683934,-6,30/01/2023 20:04:43,92237,23,task-gkan,,26797511,BLIND,7956159,,complete,,63d8759964872692a073bdb9,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1337,,Audio Check,10,Block 0-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,5447.39999999851,,,cura,1,1,0,0,,,,,,Audio Check,cura
6,1675130687417,31/01/2023 02:04:47,1675130687778,-6,30/01/2023 20:04:47,92237,23,task-gkan,,26797511,BLIND,7956159,,complete,,63d8759964872692a073bdb9,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1337,,Audio Check,10,Block 0-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,3840.3000000044703,,,,,0,1,0,,,,,,Audio Check,cura
7,1675130687569,31/01/2023 02:04:47,1675130687781,-6,30/01/2023 20:04:47,92237,23,task-gkan,,26797511,BLIND,7956159,,complete,,63d8759964872692a073bdb9,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1337,,Audio Check,10,Block 0-A,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,48495,,,,,0,1,0,,,,,,,
1,1675123091708,30/01/2023 23:58:11,1675123091500,-8,30/01/2023 15:58:11,92237,23,task-gkan,,26796036,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Audio Check,10,Block 4-A,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1675123258286,31/01/2023 00:00:58,1675123257765,-8,30/01/2023 16:00:57,92237,23,task-gkan,,26796036,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Audio Check,10,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,166197,,,,,0,1,0,,,,,,Instructions,
3,1675123259841,31/01/2023 00:00:59,1675123259661,-8,30/01/2023 16:00:59,92237,23,task-gkan,,26796036,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Audio Check,10,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1884,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1675123262852,31/01/2023 00:01:02,1675123262675,-8,30/01/2023 16:01:02,92237,23,task-gkan,,26796036,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Audio Check,10,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,4898,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1675123264483,31/01/2023 00:01:04,1675123264275,-8,30/01/2023 16:01:04,92237,23,task-gkan,,26796036,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Audio Check,10,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,6497,,,cura,1,1,0,0,,,,,,Audio Check,cura
6,1675123266465,31/01/2023 00:01:06,1675123266274,-8,30/01/2023 16:01:06,92237,23,task-gkan,,26796036,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Audio Check,10,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1992,,,,,0,1,0,,,,,,Audio Check,cura
7,1675123266660,31/01/2023 00:01:06,1675123266277,-8,30/01/2023 16:01:06,92237,23,task-gkan,,26796036,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Audio Check,10,Block 4-A,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,174777,,,,,0,1,0,,,,,,,
1,1675114255004,30/01/2023 21:30:55,1675114254765,-6,30/01/2023 15:30:54,92237,23,task-gkan,,26793179,BLIND,7954170,,complete,,63d836555bb2af7b54b1c020,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1600x781,,Audio Check,10,Block 4-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1675114275921,30/01/2023 21:31:15,1675114275712,-6,30/01/2023 15:31:15,92237,23,task-gkan,,26793179,BLIND,7954170,,complete,,63d836555bb2af7b54b1c020,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1600x781,,Audio Check,10,Block 4-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,20916.800000190735,,,,,0,1,0,,,,,,Instructions,
3,1675114277521,30/01/2023 21:31:17,1675114277329,-6,30/01/2023 15:31:17,92237,23,task-gkan,,26793179,BLIND,7954170,,complete,,63d836555bb2af7b54b1c020,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1600x781,,Audio Check,10,Block 4-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1608.2000000476837,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1675114280267,30/01/2023 21:31:20,1675114280063,-6,30/01/2023 15:31:20,92237,23,task-gkan,,26793179,BLIND,7954170,,complete,,63d836555bb2af7b54b1c020,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1600x781,,Audio Check,10,Block 4-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,4342.700000047684,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1675114283638,30/01/2023 21:31:23,1675114283443,-6,30/01/2023 15:31:23,92237,23,task-gkan,,26793179,BLIND,7954170,,complete,,63d836555bb2af7b54b1c020,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1600x781,,Audio Check,10,Block 4-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,7722.200000047684,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Audio Check,cura
6,1675114285899,30/01/2023 21:31:25,1675114285680,-6,30/01/2023 15:31:25,92237,23,task-gkan,,26793179,BLIND,7954170,,complete,,63d836555bb2af7b54b1c020,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1600x781,,Audio Check,10,Block 4-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,9957.700000047684,,,cura,1,1,0,0,,,,,,Audio Check,cura
7,1675114288081,30/01/2023 21:31:28,1675114287871,-6,30/01/2023 15:31:27,92237,23,task-gkan,,26793179,BLIND,7954170,,complete,,63d836555bb2af7b54b1c020,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1600x781,,Audio Check,10,Block 4-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2184.7999999523163,,,,,0,1,0,,,,,,Audio Check,cura
8,1675114288249,30/01/2023 21:31:28,1675114287876,-6,30/01/2023 15:31:27,92237,23,task-gkan,,26793179,BLIND,7954170,,complete,,63d836555bb2af7b54b1c020,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1600x781,,Audio Check,10,Block 4-B,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,33111,,,,,0,1,0,,,,,,,
1,1675061183824,30/01/2023 06:46:23,1675061183633,-8,29/01/2023 22:46:23,92237,23,task-gkan,,26759675,BLIND,7940779,,complete,,63d764b30d78eb600f33adce,computer,Desktop or Laptop,Chromium OS 14092.46.0,Chrome 93.0.4577.69,1366x768,1366x649,,Audio Check,10,Block 7-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1675061327793,30/01/2023 06:48:47,1675061327659,-8,29/01/2023 22:48:47,92237,23,task-gkan,,26759675,BLIND,7940779,,complete,,63d764b30d78eb600f33adce,computer,Desktop or Laptop,Chromium OS 14092.46.0,Chrome 93.0.4577.69,1366x768,1366x649,,Audio Check,10,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,143883.90000000037,,,,,0,1,0,,,,,,Instructions,
3,1675061330756,30/01/2023 06:48:50,1675061330626,-8,29/01/2023 22:48:50,92237,23,task-gkan,,26759675,BLIND,7940779,,complete,,63d764b30d78eb600f33adce,computer,Desktop or Laptop,Chromium OS 14092.46.0,Chrome 93.0.4577.69,1366x768,1366x649,,Audio Check,10,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2930.399999999441,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1675061334012,30/01/2023 06:48:54,1675061333873,-8,29/01/2023 22:48:53,92237,23,task-gkan,,26759675,BLIND,7940779,,complete,,63d764b30d78eb600f33adce,computer,Desktop or Laptop,Chromium OS 14092.46.0,Chrome 93.0.4577.69,1366x768,1366x649,,Audio Check,10,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,6177.0999999996275,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1675061337334,30/01/2023 06:48:57,1675061337221,-8,29/01/2023 22:48:57,92237,23,task-gkan,,26759675,BLIND,7940779,,complete,,63d764b30d78eb600f33adce,computer,Desktop or Laptop,Chromium OS 14092.46.0,Chrome 93.0.4577.69,1366x768,1366x649,,Audio Check,10,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,9523.5,,,cura,1,1,0,0,,,,,,Audio Check,cura
6,1675061340213,30/01/2023 06:49:00,1675061340080,-8,29/01/2023 22:49:00,92237,23,task-gkan,,26759675,BLIND,7940779,,complete,,63d764b30d78eb600f33adce,computer,Desktop or Laptop,Chromium OS 14092.46.0,Chrome 93.0.4577.69,1366x768,1366x649,,Audio Check,10,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2835.100000000559,,,,,0,1,0,,,,,,Audio Check,cura
7,1675061340472,30/01/2023 06:49:00,1675061340090,-8,29/01/2023 22:49:00,92237,23,task-gkan,,26759675,BLIND,7940779,,complete,,63d764b30d78eb600f33adce,computer,Desktop or Laptop,Chromium OS 14092.46.0,Chrome 93.0.4577.69,1366x768,1366x649,,Audio Check,10,Block 7-B,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,156457,,,,,0,1,0,,,,,,,
1,1675027055674,29/01/2023 21:17:35,1675027057259,-6,29/01/2023 15:17:37,92237,23,task-gkan,,26755438,BLIND,7939151,,complete,,63d6e1f93716e68217a289f7,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1536x864,1536x731,,Audio Check,10,Block 9-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1675027083124,29/01/2023 21:18:03,1675027085862,-6,29/01/2023 15:18:05,92237,23,task-gkan,,26755438,BLIND,7939151,,complete,,63d6e1f93716e68217a289f7,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1536x864,1536x731,,Audio Check,10,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,28562,,,,,0,1,0,,,,,,Instructions,
3,1675027085989,29/01/2023 21:18:05,1675027088718,-6,29/01/2023 15:18:08,92237,23,task-gkan,,26755438,BLIND,7939151,,complete,,63d6e1f93716e68217a289f7,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1536x864,1536x731,,Audio Check,10,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2839,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1675027088796,29/01/2023 21:18:08,1675027091437,-6,29/01/2023 15:18:11,92237,23,task-gkan,,26755438,BLIND,7939151,,complete,,63d6e1f93716e68217a289f7,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1536x864,1536x731,,Audio Check,10,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,5560,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1675027089995,29/01/2023 21:18:09,1675027092720,-6,29/01/2023 15:18:12,92237,23,task-gkan,,26755438,BLIND,7939151,,complete,,63d6e1f93716e68217a289f7,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1536x864,1536x731,,Audio Check,10,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,6842,,,cura,1,1,0,0,,,,,,Audio Check,cura
6,1675027092104,29/01/2023 21:18:12,1675027094847,-6,29/01/2023 15:18:14,92237,23,task-gkan,,26755438,BLIND,7939151,,complete,,63d6e1f93716e68217a289f7,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1536x864,1536x731,,Audio Check,10,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2119,,,,,0,1,0,,,,,,Audio Check,cura
7,1675027092237,29/01/2023 21:18:12,1675027094858,-6,29/01/2023 15:18:14,92237,23,task-gkan,,26755438,BLIND,7939151,,complete,,63d6e1f93716e68217a289f7,computer,Desktop or Laptop,Windows 10,Firefox 109.0,1536x864,1536x731,,Audio Check,10,Block 9-B,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,37599,,,,,0,1,0,,,,,,,
1,1674938097231,28/01/2023 20:34:57,1674938096587,-6,28/01/2023 14:34:56,92237,23,task-gkan,,26739204,BLIND,7933549,,complete,,63d585fc6e9f1a4614b282ab,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1280x601,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1674938151555,28/01/2023 20:35:51,1674938150381,-6,28/01/2023 14:35:50,92237,23,task-gkan,,26739204,BLIND,7933549,,complete,,63d585fc6e9f1a4614b282ab,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1280x601,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,53774,,,,,0,1,0,,,,,,Instructions,
3,1674938153427,28/01/2023 20:35:53,1674938152739,-6,28/01/2023 14:35:52,92237,23,task-gkan,,26739204,BLIND,7933549,,complete,,63d585fc6e9f1a4614b282ab,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1280x601,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2346.4000000003725,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1674938155284,28/01/2023 20:35:55,1674938154638,-6,28/01/2023 14:35:54,92237,23,task-gkan,,26739204,BLIND,7933549,,complete,,63d585fc6e9f1a4614b282ab,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1280x601,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,4245.5,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1674938157517,28/01/2023 20:35:57,1674938156863,-6,28/01/2023 14:35:56,92237,23,task-gkan,,26739204,BLIND,7933549,,complete,,63d585fc6e9f1a4614b282ab,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1280x601,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,6469.4000000003725,,,cura,1,1,0,0,,,,,,Audio Check,cura
